document_id,filename,tahun_terbit,rentang_tahun,layer_1_primary,layer_2_primary,layer_1_all,layer_2_all,jumlah_label,indikator_outlier,content_snippet
73,akn_id_act_uu_1947_33.json,1947,1945 - 1949,Domain Pajak,Paling Adalah,"Domain Pajak, Domain Hak, Domain Barat, Domain Negara","Paling Adalah, Pegawai Adalah, Uang Peraturan, Desa Kota, Pengadilan Surat, Pajak Pasal, Peraturan Berlaku, Daerah Papua, Daerah Perkataan, Hak Ciptaan",14,No,DOKUMEN HUKUM: Undang-Undang Nomor 33 Tahun 1947 tentang Kecelakaan 1947  Pasal 3: Yang dimaksudkan dengan pengertian perusahaan dalam Undang-undang i...
74,akn_id_act_uu_1947_34.json,1947,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",8,No,"DOKUMEN HUKUM: Undang-Undang Nomor 34 Tahun 1947 tentang Kecelakaan Perang  Pasal 1: Peraturan-peraturan yang ditetapkan dalam ""Undang-undang Kecelaka..."
75,akn_id_act_uu_1947_35.json,1947,1945 - 1949,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Barat Lembaran, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",21,No,"DOKUMEN HUKUM: Undang-Undang Nomor 35 Tahun 1947 tentang Pengesahan Peraturan Pemerintah No. 21, Tahun 1947  Pasal 1: Peraturan Pemerintah No. 21 tahu..."
76,akn_id_act_uu_1947_36.json,1947,1945 - 1949,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Daerah Perkataan, Hak Ciptaan",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 36 Tahun 1947 tentang Susunan dan Acara Pengadilan Tentara  Pasal 1: Guna acara pidana dari Pengadilan Tentara dapa...
77,akn_id_act_uu_1947_37.json,1947,1945 - 1949,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,"DOKUMEN HUKUM: Undang-Undang Nomor 37 Tahun 1947 tentang Memperpanjang Waktu Berlakunya Peraturan-peraturan Dewan Pertahanan Negara No. 5, 7 Jo. 31, 8..."
78,akn_id_act_uu_1947_38.json,1947,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Pengadilan Surat, Laporan Huruf, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 38 Tahun 1947 tentang Undian-uang Negara  Pasal 4: Peraturan untuk menjalankan undang-undang ini ditetapkan oleh Me...
79,akn_id_act_uu_1947_39.json,1947,1945 - 1949,Domain Hak,Daerah Perkataan,Domain Hak,Daerah Perkataan,2,No,DOKUMEN HUKUM: Undang-Undang Nomor 39 Tahun 1947 tentang Perubahan Kitab Undang-undang Hukum Pidana Tentara  Pasal 1: 1. Nama Wetboek van Militair Str...
80,akn_id_act_uu_1947_4.json,1947,1945 - 1949,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Pegawai Adalah, Pemerintah Government",7,No,"DOKUMEN HUKUM: Undang-Undang Nomor 4 Tahun 1947 tentang NATURALISASI JOHANN JORDAN  Pasal 1: Permohonan Johann Jordan, lahir pada tanggal 24 Maret 188..."
81,akn_id_act_uu_1947_40.json,1947,1945 - 1949,Domain Hak,Pegawai Adalah,"Domain Hak, Domain Barat, Domain Negara","Pegawai Adalah, Desa Kota, Pengadilan Surat, Peraturan Berlaku, Paling Adalah, Daerah Perkataan",9,No,"DOKUMEN HUKUM: Undang-Undang Nomor 40 Tahun 1947 tentang Perubahan Kitab Undang-undang Hukum Disiplin Tentara  Pasal 1: 1. Nama ""Wetboek van Krijgstuc..."
82,akn_id_act_uu_1947_41.json,1947,1945 - 1949,Belum Diklasifikasi,Daerah Perkataan,,Daerah Perkataan,1,Yes,"DOKUMEN HUKUM: Undang-Undang Nomor 41 Tahun 1947 tentang Kepenjaraan Tentara  Pasal 1: Undang-undang ""Reglement voor de Militaire strafgestichten"" (St..."
83,akn_id_act_uu_1947_5.json,1947,1945 - 1949,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",16,No,"DOKUMEN HUKUM: Undang-Undang Nomor 5 Tahun 1947 tentang Naturalisasi Salim Basjir  Pasal 1: Permohonan Salim Basjir, lahir pada bulan Oktober 1900 di ..."
84,akn_id_act_uu_1947_6.json,1947,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Barat, Domain Negara","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Wilayah Agama, Pajak Pasal, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 6 Tahun 1947 tentang Perubahan Undang Undang No. 3 Tahun 1946 Tentang Warga Negara dan Penduduk Negara Republik Ind...
85,akn_id_act_uu_1947_7.json,1947,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Desa Kota, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Paling Adalah, Daerah Perkataan, Hak Ciptaan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 7 Tahun 1947 tentang Susunan dan Kekuasaan Mahkamah Agung dan Kejaksaan Agung  Pasal 3: Pengawasan yang serupa deng...
86,akn_id_act_uu_1947_8.json,1947,1945 - 1949,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Pajak, Domain Barat, Domain Negara","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pajak Pasal, Peraturan Berlaku, Pemerintah Government",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 8 Tahun 1947 tentang Memperpanjang Waktu untuk Mengajukan Pernyataan Berhubung dengan Kewargaan Negara Indonesia  P...
87,akn_id_act_uu_1947_9.json,1947,1945 - 1949,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Peraturan Berlaku, Pemerintah Government",10,No,"DOKUMEN HUKUM: Undang-Undang Nomor 9 Tahun 1947 tentang Naturalisasi Frans Matheas Hesse  Pasal 1: Permohonan Frans Matheas Hesse, lahir pada tanggal ..."
88,akn_id_act_uu_1948_1.json,1948,1945 - 1949,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Pajak Pasal, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",10,No,"DOKUMEN HUKUM: Undang-Undang Nomor 1 Tahun 1948 tentang Penambahan Undang Undang Keadaan Bahaya  Pasal 1: Diantara pasal 1 dan pasal 2 dari ""Undang-un..."
89,akn_id_act_uu_1948_10.json,1948,1945 - 1949,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Papua",9,No,DOKUMEN HUKUM: Undang-Undang Nomor 10 Tahun 1948 tentang Pembagian Sumatra dalam Tiga Propinsi  Pasal 1: Sumatra dibagi menjadi tiga propinsi yang men...
90,akn_id_act_uu_1948_11.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan, Daerah Papua",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 11 Tahun 1948 tentang Memperpanjang Lagi Waktu untuk Mengajukan Pernyataan Kewargaan Negara Indonesia  Pasal 1: Seg...
91,akn_id_act_uu_1948_12.json,1948,1945 - 1949,Domain Hak,Paling Adalah,"Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Pegawai Adalah, Desa Kota, Pengadilan Surat, Peraturan Berlaku, Daerah Papua, Daerah Perkataan, Hak Ciptaan",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 12 Tahun 1948 tentang Undang-Undang Kerja Tahun 1948  Pasal 2: Anak-anak tidak moleh menjalankan pekerjaan.  Pasal ...
92,akn_id_act_uu_1948_13.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 13 Tahun 1948 tentang Mengadakan Perubahan Dalam Vorstenlands Grondhuurreglement  Pasal 1: Mulai tanggal 1 April 19...
93,akn_id_act_uu_1948_14.json,1948,1945 - 1949,Domain Pajak,Peraturan Berlaku,Domain Pajak,"Peraturan Berlaku, Pajak Pasal",3,No,DOKUMEN HUKUM: Undang-Undang Nomor 14 Tahun 1948 tentang Menetapkan Bea Tambahan Atas Bea Masuk  Pasal 1: Atas Bea masuk dipungut lima puluh per serat...
94,akn_id_act_uu_1948_15.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Tambahan Ketentuan, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",12,No,DOKUMEN HUKUM: Undang-Undang Nomor 15 Tahun 1948 tentang Penetapan Barang-barang yang Dikenakan Bea Keluar  Pasal 1: Pasal 2 ayat a dari Peraturan Pem...
95,akn_id_act_uu_1948_16.json,1948,1945 - 1949,Belum Diklasifikasi,Paling Adalah,,Paling Adalah,1,Yes,DOKUMEN HUKUM: Undang-Undang Nomor 16 Tahun 1948 tentang Mengadakan Perubahan dalam Peraturan Bea Meterai 1921  Pasal 1: Dalam Aturan Bea meterai 1921...
96,akn_id_act_uu_1948_17.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Tambahan Ketentuan, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 17 Tahun 1948 tentang Mengadakan Perubahan dalam Undang-undang Pajak Pendapatan 1932 (stbl. 1932)  Pasal 2: Undang-...
97,akn_id_act_uu_1948_18.json,1948,1945 - 1949,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,"DOKUMEN HUKUM: Undang-Undang Nomor 18 Tahun 1948 tentang Memperpanjang Waktu Berlakunya Peraturan-peraturan Dewan Pertahanan Negara No. 5, 7 Jo. 31, 8..."
98,akn_id_act_uu_1948_19.json,1948,1945 - 1949,Domain Pajak,Paling Adalah,"Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Uang Peraturan, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Peraturan Berlaku, Daerah Papua, Daerah Perkataan, Hak Ciptaan",15,No,DOKUMEN HUKUM: Undang-Undang Nomor 19 Tahun 1948 tentang Susunan dan Kekuasaan Badan-badan Kehakiman  Pasal 1: Dalam seluruh daerah Negara dilaksanaka...
99,akn_id_act_uu_1948_2.json,1948,1945 - 1949,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Desa Kota, Pengadilan Surat, Peraturan Berlaku, Pemerintah Government, Paling Adalah, Daerah Perkataan, Daerah Papua",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 2 Tahun 1948 tentang Pengesahan Perjanjian Persabatan Antara  Republik  Indonesia  dan Negara Kerajaan Mesir  Pasal...
100,akn_id_act_uu_1948_20.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Uang Peraturan, Tambahan Ketentuan, Peraturan Berlaku, Daerah Perkataan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 20 Tahun 1948 tentang Mengadakan Perubahan dan Tambahan dalam Undang-undang Nomor 14 Tahun 1947 dari Hal Pajak Pemb...
101,akn_id_act_uu_1948_21.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 21 Tahun 1948 tentang Menambah dan Mengubah Undang-undang Nomor 12 Tahun 1947 Tentang Pajak Radio  Pasal 2: Undang-...
102,akn_id_act_uu_1948_22.json,1948,1945 - 1949,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Wilayah Agama, Daerah Papua, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 22 Tahun 1948 tentang Penetapan Aturan-aturan Pokok Mengenai Pemerintahan Sendiri di Daerah-daerah yang Berhak Meng...
103,akn_id_act_uu_1948_23.json,1948,1945 - 1949,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Hak Ciptaan, Desa Kota, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,DOKUMEN HUKUM: Undang-Undang Nomor 23 Tahun 1948 tentang Pengawasan Perburuhan  Pasal 4: Atas permintaan pegawai-pegawai tersebut dalam pasal 2 ayat (...
104,akn_id_act_uu_1948_24.json,1948,1945 - 1949,Domain Barat,Negara Republik,"Domain Barat, Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Negara Republik, Pegawai Adalah, Pengadilan Surat, Paling Adalah, Barat Lembaran, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Hak Ciptaan, Lampiran Pelabuhan, Wilayah Agama, Daerah Perkataan, Perhitungan Ketentuan, Uang Peraturan, Pajak Pasal",20,No,"DOKUMEN HUKUM: Undang-Undang Nomor 24 Tahun 1948 tentang Memperpanjang Waktu Peraturan Dpn No. 5, 7, Jo. 31, 8 Jo. 34, 9 Jo. 34, 11 dan 16  Pasal 1: P..."
105,akn_id_act_uu_1948_25.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Adalah Dana, Tambahan Ketentuan, Laporan Huruf, Peraturan Berlaku, Paling Adalah, Daerah Perkataan",17,No,DOKUMEN HUKUM: Undang-Undang Nomor 25 Tahun 1948 tentang Penetapan Tarip Pajak Pendapatan Tahun 1948/1949 dan Pemungutan Pajak Tambahan Atas Pajak Per...
106,akn_id_act_uu_1948_26.json,1948,1945 - 1949,Belum Diklasifikasi,Paling Adalah,,Paling Adalah,1,Yes,DOKUMEN HUKUM: Undang-Undang Nomor 26 Tahun 1948 tentang Mengadakan Perubahan dalam Undang-undang Pajak Pendapatan 1932. (ordonnantie Op De Inkomstenb...
107,akn_id_act_uu_1948_27.json,1948,1945 - 1949,Domain Hak,Barat Lembaran,"Domain Hak, Domain Negara, Domain Barat","Barat Lembaran, Paling Adalah, Uang Peraturan, Pegawai Adalah, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Daerah Papua, Daerah Perkataan, Hak Ciptaan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 27 Tahun 1948 tentang Dewan Perwakilan Rakyat dan Pemilihan Anggauta-anggautanya  Pasal 5: Dewan Perwakilan Rakyat ...
108,akn_id_act_uu_1948_28.json,1948,1945 - 1949,Domain Tambahan,Paling Adalah,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Negara Republik, Uang Peraturan, Pegawai Adalah, Adalah Dana, Desa Kota, Pengadilan Surat, Tingkat Kecamatan, Peraturan Berlaku, Pemerintah Government, Daerah Papua, Daerah Perkataan, Hak Ciptaan",18,No,DOKUMEN HUKUM: Undang-Undang Nomor 28 Tahun 1948 tentang Pasal Alat Pembayaran Luar Negeri  Pasal 1: 1. Untuk menjalankan segala pekerjaan yang perlu ...
109,akn_id_act_uu_1948_29.json,1948,1945 - 1949,Domain Hak,Belum Diklasifikasi,Domain Hak,,1,No,DOKUMEN HUKUM: Undang-Undang Nomor 29 Tahun 1948 tentang Pemberantasan Penimbunan Barang Penting  Pasal 5: Barang siapa dengan sengaja melanggar pasal...
110,akn_id_act_uu_1948_3.json,1948,1945 - 1949,Belum Diklasifikasi,Desa Kota,,Desa Kota,1,Yes,DOKUMEN HUKUM: Undang-Undang Nomor 3 Tahun 1948 tentang Susunan Kementerian Pertahanan dan Angkatan Perang  Pasal 1: 1. Kementerian Pertahanan berkewa...
111,akn_id_act_uu_1948_30.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",9,No,DOKUMEN HUKUM: Undang-Undang Nomor 30 Tahun 1948 tentang Pemberian Kekuasaan Penuh Kepada Presiden dalam Keadaan Bahaya
112,akn_id_act_uu_1948_31.json,1948,1945 - 1949,Domain Tambahan,Barat Lembaran,"Domain Tambahan, Domain Negara, Domain Barat","Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Pemerintah Government, Daerah Papua",11,No,DOKUMEN HUKUM: Undang-Undang Nomor 31 Tahun 1948 tentang Joseph Cornelis De Groot Menjadi Warga Negara Indonesia  Pasal 1: Permohonan Joesph Cornelis ...
113,akn_id_act_uu_1948_33.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Tambahan Ketentuan, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan, Hak Ciptaan",13,No,"DOKUMEN HUKUM: Undang-Undang Nomor 33 Tahun 1948 tentang Penetapan Uang Berat Barang, Sebagai Bea Pemakaian Perlengkapan Pelabuhan  Pasal 1: Sebagai b..."
114,akn_id_act_uu_1948_34.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Barat Lembaran, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Tingkat Kecamatan, Wilayah Agama, Peraturan Berlaku, Daerah Perkataan",14,No,DOKUMEN HUKUM: Undang-Undang Nomor 34 Tahun 1948 tentang Daerah Pendudukan Buat Sementara Waktu Tidak Masuk dalam Daerah Pabean  Pasal 1: Daerah pendu...
115,akn_id_act_uu_1948_35.json,1948,1945 - 1949,Belum Diklasifikasi,Paling Adalah,,Paling Adalah,1,Yes,DOKUMEN HUKUM: Undang-Undang Nomor 35 Tahun 1948 tentang Menurunkan Tarip Bea Masuk  Pasal 1: Bea masuk atas barang-barang tersebut pada pos-pos dari ...
116,akn_id_act_uu_1948_4.json,1948,1945 - 1949,Domain Tambahan,Negara Republik,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Pegawai Adalah, Tambahan Ketentuan, Peraturan Berlaku, Pemerintah Government, Daerah Papua",13,No,"DOKUMEN HUKUM: Undang-Undang Nomor 4 Tahun 1948 tentang Naturalisasi Jean Henry Joseph De Quinze  Pasal 1: Permohonan Jean Henry Joseph de Quinze, lah..."
117,akn_id_act_uu_1948_5.json,1948,1945 - 1949,Domain Pajak,Paling Adalah,"Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Uang Peraturan, Pegawai Adalah, Desa Kota, Pengadilan Surat, Wilayah Agama, Peraturan Berlaku, Daerah Papua, Daerah Perkataan, Hak Ciptaan",14,No,DOKUMEN HUKUM: Undang-Undang Nomor 5 Tahun 1948 tentang Beberapa Peraturan-peraturan Istimewa Mengenai Pencatatan Jiwa  Pasal 1: Jika keputusan hakim ...
118,akn_id_act_uu_1948_6.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Tambahan Ketentuan, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",11,No,"DOKUMEN HUKUM: Undang-Undang Nomor 6 Tahun 1948 tentang Memperpanjang Waktu Berlakunya Peraturan Peraturan Dewan Pertahanan Negara No. 5, 7 Jo. 31, 8 ..."
119,akn_id_act_uu_1948_7.json,1948,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara, Domain Barat","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Pajak Pasal, Pegawai Adalah, Uang Peraturan, Tambahan Ketentuan, Wilayah Agama, Peraturan Berlaku, Pemerintah Government, Daerah Perkataan",16,No,DOKUMEN HUKUM: Undang-Undang Nomor 7 Tahun 1948 tentang Pencabutan Peraturan Pemerintah Tahun 1947 Nomor 22 Tentang Susunan dan Acara  Pengadilan  Ten...
120,akn_id_act_uu_1948_8.json,1948,1945 - 1949,Domain Hak,Paling Adalah,"Domain Hak, Domain Negara, Domain Barat","Paling Adalah, Pegawai Adalah, Desa Kota, Pengadilan Surat, Daerah Papua, Daerah Perkataan, Hak Ciptaan",10,No,DOKUMEN HUKUM: Undang-Undang Nomor 8 Tahun 1948 tentang Pendaftaran dan Pemberian Idzin Pemakaian Senjata Api  Pasal 1: Yang dimaksud dengan senjata a...
121,akn_id_act_uu_1948_9.json,1948,1945 - 1949,Domain Hak,Pegawai Adalah,"Domain Hak, Domain Barat","Pegawai Adalah, Desa Kota, Pengadilan Surat, Daerah Perkataan, Daerah Papua",7,No,"DOKUMEN HUKUM: Undang-Undang Nomor 9 Tahun 1948 tentang Anggauta B.P.K.N.I.P dan K.N.I.P Tidak Diperkenankan Merangkap Jabatan Negeri yang Tertentu, S..."
122,akn_id_act_uu_1949_1.json,1949,1945 - 1949,Domain Tambahan,Perhitungan Ketentuan,"Domain Tambahan, Domain Pajak, Domain Hak, Domain Negara","Perhitungan Ketentuan, Negara Republik, Lampiran Pelabuhan, Uang Peraturan, Tambahan Ketentuan, Laporan Huruf, Pajak Pasal, Peraturan Berlaku, Daerah Perkataan",13,No,DOKUMEN HUKUM: Undang-Undang Nomor 1 Tahun 1949 tentang Penggantian Pajak Bumi dengan Pajak Pendapatan  Pasal 1: I. Huruf a dalam pasal 11 Undang-unda...
